date,1. open,2. high,3. low,4. close,5. volume
2014-09-19,178.59,180.64,177.46,177.6,0.0
2014-09-18,176.32,178.94,176.22,178.77,0.0
2014-09-17,174.35,176.54,174.12,176.34,0.0
2014-09-16,173.94,174.46,173.06,174.32,0.0
2014-09-15,174.55,174.58,173.83,173.95,0.0
2014-09-12,174.05,174.64,173.79,174.61,0.0
2014-09-11,173.08,174.15,172.75,174.12,0.0
2014-09-10,171.05,173.29,170.98,173.1,0.0
2014-09-09,170.57,171.5,170.5,171.01,0.0
2014-09-08,170.15,171.08,169.35,170.53,0.0
2014-09-05,171.77,172.21,170.95,171.55,0.0
2014-09-04,172.56,172.73,171.66,171.79,0.0
2014-09-03,173.07,173.35,172.37,172.6,0.0
2014-09-02,173.27,173.93,172.98,173.09,0.0
2014-09-01,172.76,173.4,172.72,173.26,0.0
2014-08-29,172.04,172.8,171.9,172.73,0.0
2014-08-28,172.18,172.27,171.67,172.04,0.0
2014-08-27,172.12,172.52,172.01,172.16,0.0
2014-08-26,172.39,172.57,172.02,172.18,0.0
2014-08-25,172.4,172.68,172.27,172.4,0.0
2014-08-22,172.12,172.6,171.63,172.23,0.0
2014-08-21,172.1,172.38,171.9,172.13,0.0
2014-08-20,170.98,172.31,170.95,172.07,0.0
2014-08-19,171.54,171.63,170.67,171.01,0.0
2014-08-18,171.13,171.67,171.02,171.56,0.0
2014-08-15,170.98,171.42,170.46,170.9,0.0
2014-08-14,170.92,171.22,170.68,170.98,0.0
2014-08-13,171.87,172.43,170.86,170.93,0.0
2014-08-12,171.53,171.95,171.37,171.86,0.0
2014-08-11,171.26,171.61,171.23,171.55,0.0
2014-08-08,171.85,171.9,170.71,171.14,0.0
2014-08-07,172.08,172.62,171.68,171.86,0.0
2014-08-06,173.2,173.27,171.67,172.08,0.0
2014-08-05,172.88,173.48,172.72,173.23,0.0
2014-08-04,172.63,172.99,172.42,172.88,0.0
2014-08-01,173.58,173.82,172.39,172.56,0.0
2014-07-31,173.84,173.97,173.4,173.57,0.0
2014-07-30,173.01,174.06,172.91,173.87,0.0
2014-07-29,172.93,173.19,172.72,173.02,0.0
2014-07-28,172.78,173.06,172.7,172.95,0.0
2014-07-25,172.91,173.13,172.65,172.86,0.0
2014-07-24,173.01,173.03,172.64,172.92,0.0
2014-07-23,173.15,173.31,172.59,173.01,0.0
2014-07-22,173.15,173.46,172.98,173.15,0.0
2014-07-21,173.11,173.23,172.75,173.12,0.0
2014-07-18,172.94,173.57,172.68,173.17,0.0
2014-07-17,174.21,174.25,172.87,172.98,0.0
2014-07-16,174.29,174.39,174.04,174.2,0.0
2014-07-15,173.49,174.54,173.28,174.31,0.0
2014-07-14,173.5,173.99,173.32,173.46,0.0
2014-07-11,173.57,173.79,173.19,173.31,0.0
2014-07-10,174.36,174.36,172.96,173.58,0.0
2014-07-09,173.96,174.4,173.76,174.37,0.0
2014-07-08,174.51,174.54,173.71,173.95,0.0
2014-07-07,175.16,175.25,174.26,174.52,0.0
2014-07-04,175.3,175.34,174.82,175.14,0.0
2014-07-03,174.66,175.33,174.5,175.27,0.0
2014-07-02,174.15,174.79,173.98,174.68,0.0
2014-07-01,173.34,174.27,173.24,174.15,0.0
2014-06-30,172.76,173.39,172.35,173.32,0.0
2014-06-27,173.12,173.12,172.41,172.7,0.0
2014-06-26,172.9,173.43,172.63,173.09,0.0
2014-06-25,173.17,173.18,172.7,172.92,0.0
2014-06-24,173.49,173.7,172.95,173.15,0.0
2014-06-23,173.72,173.81,173.16,173.52,0.0
2014-06-20,173.69,174.06,173.52,173.65,0.0
2014-06-19,173.18,173.76,173.05,173.67,0.0
2014-06-18,173.27,173.68,172.87,173.19,0.0
2014-06-17,172.89,173.43,172.79,173.29,0.0
2014-06-16,173.11,173.2,172.68,172.88,0.0
2014-06-13,172.2,173.36,172.12,173.12,0.0
2014-06-12,171.24,172.32,171.03,172.19,0.0
2014-06-11,171.48,171.78,170.96,171.24,0.0
2014-06-10,172.3,172.32,171.35,171.47,0.0
2014-06-09,172.38,172.52,171.99,172.3,0.0
2014-06-06,172.22,172.43,171.84,172.28,0.0
2014-06-05,171.92,172.3,171.5,172.19,0.0
2014-06-04,171.73,172.04,171.35,171.93,0.0
2014-06-03,171.43,171.81,171.26,171.73,0.0
2014-06-02,170.61,171.59,170.45,171.43,0.0
2014-05-30,170.08,170.69,169.74,170.52,0.0
2014-05-29,170.14,170.18,169.54,170.04,0.0
2014-05-28,171.46,171.49,169.89,170.16,0.0
2014-05-27,171.64,171.96,171.3,171.47,0.0
2014-05-26,171.66,171.79,171.44,171.66,0.0
2014-05-23,171.59,171.78,171.28,171.63,0.0
2014-05-22,171.36,171.85,171.21,171.63,0.0
2014-05-21,170.57,171.43,169.85,171.4,0.0
2014-05-20,170.58,170.88,170.38,170.59,0.0
2014-05-19,170.76,170.95,170.04,170.61,0.0
2014-05-16,170.52,170.97,170.2,170.67,0.0
2014-05-15,170.74,171.0,170.22,170.54,0.0
2014-05-14,172.08,172.33,170.6,170.75,0.0
2014-05-13,172.29,172.72,171.92,172.05,0.0
2014-05-12,171.55,172.46,171.54,172.27,0.0
2014-05-09,172.08,172.27,171.22,171.66,0.0
2014-05-08,172.71,172.83,171.86,172.11,0.0
2014-05-07,172.65,172.96,172.15,172.69,0.0
2014-05-06,172.3,172.91,172.17,172.64,0.0
2014-05-05,172.51,172.54,171.74,172.29,0.0
2014-05-02,172.8,173.41,172.36,172.45,0.0
2014-05-01,172.46,172.92,172.34,172.78,0.0
2014-04-30,172.69,172.69,171.93,172.48,0.0
2014-04-29,172.24,172.88,172.21,172.71,0.0
2014-04-28,171.59,172.55,171.25,172.26,0.0
2014-04-25,171.84,172.25,171.4,171.72,0.0
2014-04-24,172.02,172.17,171.49,171.81,0.0
2014-04-23,172.59,172.76,171.35,172.04,0.0
2014-04-22,172.32,172.73,172.02,172.61,0.0
2014-04-21,172.1,172.48,171.99,172.31,0.0
2014-04-18,171.93,172.17,171.77,171.97,0.0
2014-04-17,171.68,172.1,171.47,171.94,0.0
2014-04-16,170.38,172.08,170.27,171.69,0.0
2014-04-15,170.33,170.64,169.72,170.36,0.0
2014-04-14,169.91,170.49,169.62,170.33,0.0
2014-04-11,170.24,170.89,169.53,170.08,0.0
2014-04-10,171.23,171.6,170.09,170.28,0.0
2014-04-09,170.59,171.29,170.48,171.25,0.0
2014-04-08,171.16,171.53,170.02,170.6,0.0
2014-04-07,171.23,171.59,170.68,171.18,0.0
2014-04-04,172.44,172.49,170.99,171.23,0.0
2014-04-03,172.65,173.12,172.12,172.44,0.0
2014-04-02,172.41,172.96,172.22,172.65,0.0
2014-04-01,171.95,172.51,171.74,172.4,0.0
2014-03-31,171.23,172.09,170.93,172.0,0.0
2014-03-28,169.74,171.29,169.56,171.08,0.0
2014-03-27,169.17,170.29,168.64,169.7,0.0
2014-03-26,169.06,169.64,168.92,169.18,0.0
2014-03-25,168.61,169.23,168.34,169.06,0.0
2014-03-24,168.41,169.41,168.33,168.63,0.0
2014-03-21,169.03,169.09,168.12,168.62,0.0
2014-03-20,169.25,169.68,168.7,169.06,0.0
2014-03-19,168.26,169.61,168.07,169.24,0.0
2014-03-18,169.3,169.59,167.78,168.24,0.0
2014-03-17,168.71,169.58,168.47,169.34,0.0
2014-03-14,169.3,169.35,167.95,168.73,0.0
2014-03-13,170.73,171.54,168.72,169.32,0.0
2014-03-12,171.11,171.42,170.2,170.76,0.0
2014-03-11,171.91,172.11,170.93,171.13,0.0
2014-03-10,172.47,172.85,171.53,171.91,0.0
2014-03-07,172.48,173.5,172.04,172.6,0.0
2014-03-06,171.0,172.8,170.98,172.51,0.0
2014-03-05,170.32,171.38,170.08,171.05,0.0
2014-03-04,169.03,170.56,168.91,170.27,0.0
2014-03-03,169.58,170.03,168.81,169.02,0.0
2014-02-28,170.39,171.15,169.41,170.39,0.0
2014-02-27,170.61,170.79,169.1,170.39,0.0
2014-02-26,170.51,170.92,169.97,170.64,0.0
2014-02-25,170.69,171.07,170.12,170.54,0.0
2014-02-24,170.37,170.84,169.87,170.67,0.0
2014-02-21,170.27,171.71,170.26,170.29,0.0
2014-02-20,170.62,170.74,169.22,170.26,0.0
2014-02-19,170.74,171.15,169.63,170.62,0.0
2014-02-18,170.3,171.85,170.21,170.74,0.0
2014-02-17,170.42,171.03,169.92,170.31,0.0
2014-02-14,170.16,170.58,169.14,170.44,0.0
2014-02-13,170.11,170.38,169.21,170.16,0.0
2014-02-12,168.82,170.18,168.32,170.13,0.0
2014-02-11,167.69,169.07,167.51,168.8,0.0
2014-02-10,168.09,168.41,167.19,167.71,0.0
2014-02-07,166.64,168.01,166.19,167.94,0.0
2014-02-06,165.43,166.77,165.03,166.63,0.0
2014-02-05,165.93,166.13,164.06,165.44,0.0
2014-02-04,164.61,166.0,163.92,165.89,0.0
2014-02-03,167.44,168.19,164.3,164.62,0.0
2014-01-31,169.29,169.69,167.66,167.76,0.0
2014-01-30,169.43,169.76,168.2,169.31,0.0
2014-01-29,170.62,171.4,168.72,169.39,0.0
2014-01-28,170.06,171.24,169.89,170.62,0.0
2014-01-27,168.69,170.48,167.75,170.05,0.0
2014-01-24,171.75,172.29,168.54,168.54,0.0
2014-01-23,173.22,173.6,171.22,171.82,0.0
2014-01-22,171.8,173.26,171.37,173.22,0.0
2014-01-21,171.08,172.33,171.02,171.84,0.0
2014-01-20,171.06,171.47,170.31,171.09,0.0
2014-01-17,170.6,171.84,170.18,171.22,0.0
2014-01-16,171.17,171.77,170.2,170.61,0.0
2014-01-15,171.26,171.57,170.42,171.12,0.0
2014-01-14,168.73,171.42,168.73,171.29,0.0
2014-01-13,171.37,171.59,168.37,168.77,0.0
2014-01-10,172.72,172.99,171.23,171.58,0.0
2014-01-09,172.46,173.08,172.23,172.74,0.0
2014-01-08,171.54,172.82,171.46,172.48,0.0
2014-01-07,170.95,171.69,170.83,171.52,0.0
2014-01-06,171.86,172.21,170.42,170.93,0.0
2014-01-03,172.35,172.5,171.07,172.07,0.0
2014-01-02,174.36,174.83,171.85,172.4,0.0
2014-01-01,174.18,174.7,174.0,174.34,0.0
2013-12-31,173.49,174.52,172.75,174.32,0.0
2013-12-30,173.36,173.82,173.1,173.48,0.0
2013-12-27,171.89,173.86,171.89,173.33,0.0
2013-12-26,170.61,172.16,170.57,171.96,0.0
2013-12-25,170.67,170.82,169.9,170.63,0.0
2013-12-24,170.22,170.8,170.13,170.63,0.0
2013-12-23,169.9,170.34,169.73,170.23,0.0
2013-12-20,170.64,170.99,169.78,169.99,0.0
2013-12-19,170.87,171.04,169.9,170.63,0.0
2013-12-18,166.99,171.12,166.87,170.88,0.0
2013-12-17,167.87,168.16,166.59,166.97,0.0
2013-12-16,168.26,168.41,167.34,167.86,0.0
2013-12-13,168.98,169.79,167.73,168.2,0.0
2013-12-12,167.69,169.03,167.61,168.96,0.0
2013-12-11,169.1,169.3,167.55,167.68,0.0
2013-12-10,169.64,170.03,168.67,169.09,0.0
2013-12-09,168.38,169.71,168.11,169.63,0.0
2013-12-06,166.23,168.23,166.03,168.17,0.0
2013-12-05,167.69,167.75,165.88,166.23,0.0
2013-12-04,168.04,168.34,166.86,167.63,0.0
2013-12-03,168.36,169.12,167.4,167.99,0.0
2013-12-02,167.75,168.76,167.69,168.34,0.0
2013-11-29,167.18,167.87,166.83,167.59,0.0
2013-11-28,166.38,167.29,165.96,167.17,0.0
2013-11-27,164.2,166.41,164.01,166.36,0.0
2013-11-26,164.27,164.34,163.67,164.22,0.0
2013-11-25,164.33,165.25,163.82,164.22,0.0
2013-11-22,163.85,164.32,163.5,164.23,0.0
2013-11-21,161.09,163.86,160.98,163.84,0.0
2013-11-20,161.4,161.69,160.88,161.07,0.0
2013-11-19,161.0,161.59,160.42,161.37,0.0
2013-11-18,161.63,161.73,160.73,161.08,0.0
2013-11-15,160.66,161.63,160.6,161.43,0.0
2013-11-14,159.33,160.87,159.03,160.64,0.0
2013-11-13,158.47,159.33,157.94,159.31,0.0
2013-11-12,158.53,159.19,158.04,158.45,0.0
2013-11-11,158.73,158.8,158.34,158.51,0.0
2013-11-08,157.84,158.83,157.55,158.65,0.0
2013-11-07,158.64,159.25,157.34,157.84,0.0
2013-11-06,158.02,158.96,157.91,158.62,0.0
2013-11-05,157.38,158.22,156.66,158.01,0.0
2013-11-04,157.36,157.67,157.04,157.44,0.0
2013-11-01,157.77,157.79,156.84,157.08,0.0
2013-10-31,157.84,157.96,157.23,157.75,0.0
2013-10-30,157.58,158.15,157.32,157.83,0.0
2013-10-29,157.64,157.67,156.78,157.57,0.0
2013-10-28,157.86,158.28,157.56,157.65,0.0
2013-10-25,157.61,157.89,157.13,157.49,0.0
2013-10-24,157.38,158.14,157.05,157.64,0.0
2013-10-23,159.25,159.34,156.87,157.32,0.0
2013-10-22,158.52,159.49,158.28,159.23,0.0
2013-10-21,158.39,158.74,158.16,158.47,0.0
2013-10-18,158.25,158.66,157.98,158.15,0.0
2013-10-17,157.61,158.28,157.1,158.17,0.0
2013-10-16,157.09,157.99,156.94,157.6,0.0
2013-10-15,157.62,157.68,156.75,157.07,0.0
2013-10-14,156.82,157.67,156.82,157.62,0.0
2013-10-11,156.99,157.5,156.44,157.28,0.0
2013-10-10,155.31,156.98,155.22,156.94,0.0
2013-10-09,155.81,156.53,154.73,155.31,0.0
2013-10-08,155.58,156.63,155.45,155.81,0.0
2013-10-07,155.9,156.15,155.39,155.53,0.0
2013-10-04,157.13,157.35,155.74,156.07,0.0
2013-10-03,158.01,158.83,156.72,157.08,0.0
2013-10-02,158.65,158.79,157.5,158.03,0.0
2013-10-01,158.97,159.9,158.42,158.7,0.0
2013-09-30,157.81,159.38,157.38,158.98,0.0
2013-09-27,158.65,158.93,158.25,158.79,0.0
2013-09-26,158.27,159.24,157.99,158.73,0.0
2013-09-25,157.95,158.78,157.35,158.22,0.0
2013-09-24,158.53,158.93,157.33,157.96,0.0
2013-09-23,158.81,159.04,158.19,158.46,0.0
2013-09-20,159.32,159.69,158.93,158.95,0.0
2013-09-19,158.36,159.95,158.19,159.35,0.0
2013-09-18,157.66,158.35,157.36,158.33,0.0
2013-09-17,157.45,158.11,157.39,157.66,0.0
2013-09-16,157.46,157.91,157.29,157.5,0.0
2013-09-13,157.23,157.92,157.17,157.8,0.0
2013-09-12,158.13,158.2,156.7,157.24,0.0
2013-09-11,157.92,158.52,157.54,158.17,0.0
2013-09-10,156.31,158.01,156.17,157.91,0.0
2013-09-09,155.92,156.63,155.51,156.31,0.0
2013-09-06,156.12,156.19,154.19,154.96,0.0
2013-09-05,155.81,156.4,155.53,156.13,0.0
2013-09-04,154.88,155.99,154.74,155.82,0.0
2013-09-03,154.44,155.36,154.43,154.88,0.0
2013-09-02,152.64,154.9,152.4,154.47,0.0
2013-08-30,152.45,152.64,151.74,152.2,0.0
2013-08-29,151.68,152.62,151.48,152.41,0.0
2013-08-28,150.85,151.86,150.46,151.68,0.0
2013-08-27,153.38,153.46,150.69,150.8,0.0
2013-08-26,153.57,153.95,153.22,153.35,0.0
2013-08-23,153.85,154.62,153.43,153.71,0.0
2013-08-22,152.94,153.97,152.63,153.92,0.0
2013-08-21,152.41,153.6,152.12,152.81,0.0
2013-08-20,152.73,153.07,151.76,152.41,0.0
2013-08-19,152.56,153.53,152.21,152.74,0.0
2013-08-16,152.19,152.73,151.79,152.34,0.0
2013-08-15,151.95,153.2,151.48,152.1,0.0
2013-08-14,151.75,152.51,151.19,151.94,0.0
2013-08-13,150.1,151.89,150.04,151.72,0.0
2013-08-12,149.27,150.11,148.88,150.09,0.0
2013-08-09,150.06,150.6,149.08,149.15,0.0
2013-08-08,149.25,150.3,148.92,150.07,0.0
2013-08-07,150.01,150.58,147.69,149.25,0.0
2013-08-06,150.88,151.41,149.91,150.05,0.0
2013-08-05,151.24,151.48,150.33,150.85,0.0
2013-08-02,150.44,151.4,150.2,151.26,0.0
2013-08-01,148.68,150.62,148.25,150.4,0.0
2013-07-31,149.38,149.5,148.29,148.61,0.0
2013-07-30,150.18,150.89,149.2,149.38,0.0
2013-07-29,151.13,151.13,150.0,150.19,0.0
2013-07-26,152.7,152.8,150.72,151.19,0.0
2013-07-25,153.56,153.77,152.28,152.67,0.0
2013-07-24,152.91,154.03,152.81,153.54,0.0
2013-07-23,152.94,153.62,152.35,152.89,0.0
2013-07-22,153.19,153.59,152.4,152.96,0.0
2013-07-19,153.03,153.71,152.17,153.55,0.0
2013-07-18,151.45,153.09,151.34,153.04,0.0
2013-07-17,150.16,151.91,149.91,151.49,0.0
2013-07-16,150.85,151.1,149.79,150.19,0.0
2013-07-15,150.02,151.21,149.7,150.89,0.0
2013-07-12,150.29,150.62,149.47,149.85,0.0
2013-07-11,149.79,150.49,149.03,150.3,0.0
2013-07-10,150.29,150.36,148.76,149.88,0.0
2013-07-09,151.06,151.56,149.77,150.2,0.0
2013-07-08,150.66,150.97,150.28,150.92,0.0
2013-07-05,150.88,151.11,149.46,150.77,0.0
2013-07-04,152.71,152.86,150.27,150.88,0.0
2013-07-03,152.45,153.01,151.22,152.69,0.0
2013-07-02,151.56,152.73,151.22,152.46,0.0
2013-07-01,150.86,152.05,150.8,151.57,0.0
2013-06-28,150.15,151.16,150.05,150.94,0.0
2013-06-27,149.72,150.61,149.32,150.14,0.0
2013-06-26,151.09,151.38,149.22,149.71,0.0
2013-06-25,150.81,151.44,149.66,151.07,0.0
2013-06-24,150.79,151.74,149.71,150.82,0.0
2013-06-21,150.86,151.91,149.73,150.93,0.0
2013-06-20,149.17,151.92,148.85,150.86,0.0
2013-06-19,149.18,150.29,148.22,149.17,0.0
2013-06-18,148.79,149.54,148.42,149.18,0.0
2013-06-17,147.95,149.44,147.95,148.78,0.0
2013-06-14,150.26,150.39,147.38,147.74,0.0
2013-06-13,150.3,150.56,147.09,150.27,0.0
2013-06-12,150.23,152.02,149.27,150.28,0.0
2013-06-11,150.63,151.3,149.34,150.24,0.0
2013-06-10,151.9,154.19,151.9,153.77,0.0
2013-06-07,151.78,152.03,148.19,151.75,0.0
2013-06-06,152.71,153.57,150.3,151.83,0.0
2013-06-05,153.2,153.73,152.37,152.72,0.0
2013-06-04,152.36,153.8,152.29,153.2,0.0
2013-06-03,152.8,153.26,151.89,152.3,0.0
2013-05-31,153.5,154.22,152.36,152.68,0.0
2013-05-30,153.0,154.01,152.25,153.5,0.0
2013-05-29,153.76,154.03,152.22,152.99,0.0
2013-05-28,152.7,154.6,152.61,153.74,0.0
2013-05-27,153.15,153.16,152.96,153.06,0.0
2013-05-24,154.07,154.75,152.27,152.98,0.0
2013-05-23,155.11,155.58,151.77,154.04,0.0
2013-05-22,155.27,156.11,154.53,155.11,0.0
2013-05-21,156.02,156.54,155.11,155.28,0.0
2013-05-20,155.84,156.3,155.55,156.01,0.0
2013-05-17,156.12,156.68,155.66,156.49,0.0
2013-05-16,155.7,156.5,155.34,156.13,0.0
2013-05-15,155.64,156.46,155.37,155.68,0.0
2013-05-14,155.69,156.05,154.94,155.61,0.0
2013-05-13,156.26,156.76,155.5,155.7,0.0
2013-05-10,155.42,156.68,155.28,156.11,0.0
2013-05-09,153.75,155.8,153.21,155.45,0.0
2013-05-08,153.2,154.11,152.73,153.72,0.0
2013-05-07,154.35,154.49,152.94,153.19,0.0
2013-05-06,154.31,154.79,154.08,154.35,0.0
2013-05-03,152.09,154.68,151.98,154.19,0.0
2013-05-02,151.32,153.23,150.9,152.08,0.0
2013-05-01,151.28,152.22,150.81,151.33,0.0
2013-04-30,151.56,151.97,150.73,151.3,0.0
2013-04-29,151.62,152.21,151.0,151.57,0.0
2013-04-26,153.28,153.42,151.1,151.5,0.0
2013-04-25,151.92,153.76,151.39,153.26,0.0
2013-04-24,151.41,152.3,151.09,151.9,0.0
2013-04-23,151.79,152.02,149.93,151.41,0.0
2013-04-22,151.89,152.21,150.9,151.78,0.0
2013-04-19,150.06,152.52,149.85,151.56,0.0
2013-04-18,149.76,150.47,148.71,150.07,0.0
2013-04-17,150.19,151.17,148.08,149.77,0.0
2013-04-16,147.68,150.29,147.55,150.19,0.0
2013-04-15,150.82,151.73,146.64,147.69,0.0
2013-04-12,153.48,153.52,150.56,150.92,0.0
2013-04-11,152.95,153.85,152.28,153.46,0.0
2013-04-10,151.86,153.07,151.37,152.98,0.0
2013-04-09,151.84,152.38,150.55,151.9,0.0
2013-04-08,150.56,151.87,150.24,151.84,0.0
2013-04-05,146.74,150.04,145.94,149.6,0.0
2013-04-04,140.84,146.87,140.35,146.77,0.0
2013-04-03,141.02,141.53,140.4,140.84,0.0
2013-04-02,141.86,142.07,140.92,141.01,0.0
2013-04-01,143.25,143.4,141.65,141.89,0.0
2013-03-29,143.07,143.36,142.59,143.36,0.0
2013-03-28,142.78,143.17,142.15,143.07,0.0
2013-03-27,143.28,143.81,142.0,142.75,0.0
2013-03-26,142.86,143.54,142.45,143.27,0.0
2013-03-25,143.96,144.78,141.85,142.86,0.0
2013-03-22,144.12,144.54,142.98,143.86,0.0
2013-03-21,145.0,145.22,143.42,144.16,0.0
2013-03-20,143.59,145.26,143.15,144.99,0.0
2013-03-19,143.93,144.66,143.11,143.52,0.0
2013-03-18,143.19,144.35,142.34,143.92,0.0
2013-03-15,144.95,145.87,143.72,144.04,0.0
2013-03-14,143.34,145.02,142.98,144.97,0.0
2013-03-13,142.98,143.81,142.59,143.32,0.0
2013-03-12,143.66,144.13,141.95,142.86,0.0
2013-03-11,143.19,143.79,142.73,143.67,0.0
2013-03-08,142.33,144.72,142.18,143.2,0.0
2013-03-07,141.24,143.0,140.53,142.36,0.0
2013-03-06,141.08,141.51,140.63,141.26,0.0
2013-03-05,141.26,141.45,140.5,141.09,0.0
2013-03-04,140.88,141.28,140.14,141.24,0.0
2013-03-01,140.33,140.91,139.09,140.72,0.0
2013-02-28,139.76,140.88,139.43,140.34,0.0
2013-02-27,139.08,139.95,138.12,139.75,0.0
2013-02-26,139.17,140.59,137.82,139.06,0.0
2013-02-25,142.59,142.81,137.86,139.21,0.0
2013-02-22,141.97,143.06,141.51,141.62,0.0
2013-02-21,142.49,142.95,141.29,142.01,0.0
2013-02-20,144.31,144.74,142.45,142.5,0.0
2013-02-19,145.25,145.39,143.83,144.32,0.0
2013-02-18,145.27,145.89,144.95,145.28,0.0
2013-02-15,143.86,145.63,142.68,145.05,0.0
2013-02-14,145.11,145.38,143.54,143.86,0.0
2013-02-13,146.36,146.61,144.92,145.19,0.0
2013-02-12,147.63,147.77,145.23,146.38,0.0
2013-02-11,146.49,147.91,145.82,147.66,0.0
2013-02-08,147.12,147.29,145.03,146.43,0.0
2013-02-07,146.57,147.97,145.97,147.09,0.0
2013-02-06,146.59,147.24,145.88,146.6,0.0
2013-02-05,145.56,147.25,144.82,146.61,0.0
2013-02-04,145.55,146.61,145.14,145.59,0.0
2013-02-01,145.39,146.48,144.86,145.71,0.0
2013-01-31,143.91,145.51,143.37,145.44,0.0
2013-01-30,142.97,144.19,142.82,143.9,0.0
2013-01-29,142.55,143.14,141.86,142.97,0.0
2013-01-28,143.52,143.99,142.14,142.51,0.0
2013-01-25,142.61,144.24,142.45,143.55,0.0
2013-01-24,140.38,142.92,139.83,142.6,0.0
2013-01-23,140.48,140.83,139.2,140.4,0.0
2013-01-22,141.84,142.81,139.74,140.47,0.0
2013-01-21,142.78,143.06,141.72,141.87,0.0
2013-01-18,143.68,144.11,142.48,142.9,0.0
2013-01-17,141.44,144.25,140.8,143.71,0.0
2013-01-16,142.58,142.79,140.46,141.42,0.0
2013-01-15,143.82,144.18,141.62,142.58,0.0
2013-01-14,144.09,144.8,142.78,143.84,0.0
2013-01-11,143.49,144.41,142.93,143.81,0.0
2013-01-10,141.04,143.49,140.76,143.46,0.0
2013-01-09,139.75,141.03,139.38,140.78,0.0
2013-01-08,141.48,141.53,139.44,139.7,0.0
2013-01-07,141.65,142.08,140.44,141.46,0.0
2013-01-04,140.45,141.81,140.38,141.62,0.0
2013-01-03,141.97,142.0,140.12,140.48,0.0
2013-01-02,140.85,142.74,140.5,141.94,0.0
2013-01-01,140.99,141.49,140.42,140.79,0.0
2012-12-31,138.81,141.01,138.47,140.85,0.0
2012-12-28,138.57,139.52,138.12,138.97,0.0
2012-12-27,138.08,139.17,137.81,138.59,0.0
2012-12-26,136.62,138.22,136.56,138.13,0.0
2012-12-25,136.91,136.96,134.78,136.76,0.0
2012-12-24,136.29,136.95,136.06,136.91,0.0
2012-12-21,137.3,137.42,135.81,136.19,0.0
2012-12-20,137.11,137.55,136.17,137.35,0.0
2012-12-19,136.8,137.86,136.64,137.09,0.0
2012-12-18,135.91,136.92,135.68,136.82,0.0
2012-12-17,136.33,136.38,135.38,135.91,0.0
2012-12-14,134.77,135.4,134.26,135.0,0.0
2012-12-13,134.48,135.08,134.08,134.72,0.0
2012-12-12,132.96,134.62,132.69,134.44,0.0
2012-12-11,132.39,133.08,132.25,132.92,0.0
2012-12-10,132.3,132.48,131.62,132.38,0.0
2012-12-07,132.22,132.6,131.61,132.28,0.0
2012-12-06,132.74,132.91,132.02,132.23,0.0
2012-12-05,131.85,132.75,131.61,132.68,0.0
2012-12-04,132.31,132.39,131.49,131.82,0.0
2012-12-03,131.96,132.54,131.53,132.33,0.0
2012-11-30,131.72,132.8,131.52,131.98,0.0
2012-11-29,131.4,131.87,131.18,131.7,0.0
2012-11-28,131.61,131.68,130.39,131.43,0.0
2012-11-27,131.53,132.09,131.13,131.62,0.0
2012-11-26,132.03,132.45,131.03,131.5,0.0
2012-11-23,131.34,132.23,130.74,132.09,0.0
2012-11-22,131.62,132.33,131.03,131.45,0.0
2012-11-21,130.08,131.71,129.94,131.61,0.0
2012-11-20,129.5,130.19,128.94,130.04,0.0
2012-11-19,129.31,129.72,128.84,129.48,0.0
2012-11-16,128.78,129.23,128.21,129.14,0.0
2012-11-15,127.04,128.99,126.89,128.75,0.0
2012-11-14,125.97,127.5,125.91,127.09,0.0
2012-11-13,126.2,126.63,125.61,125.97,0.0
2012-11-12,126.43,126.56,125.91,126.17,0.0
2012-11-09,127.0,127.46,125.87,126.28,0.0
2012-11-08,127.71,127.86,126.65,126.99,0.0
2012-11-07,128.52,128.84,127.39,127.85,0.0
2012-11-06,128.27,128.72,127.78,128.5,0.0
2012-11-05,128.78,129.1,127.93,128.28,0.0
2012-11-02,129.22,129.61,128.62,129.05,0.0
2012-11-01,128.69,129.46,128.62,129.21,0.0
2012-10-31,127.96,128.91,127.82,128.69,0.0
2012-10-30,127.87,128.46,126.99,127.96,0.0
2012-10-29,128.19,128.3,127.49,127.88,0.0
2012-10-26,129.5,129.57,127.91,128.16,0.0
2012-10-25,127.96,129.63,127.86,129.52,0.0
2012-10-24,127.37,128.09,127.06,127.95,0.0
2012-10-23,127.97,128.2,126.9,127.38,0.0
2012-10-22,126.87,128.19,126.64,127.97,0.0
2012-10-19,127.23,127.52,126.72,127.01,0.0
2012-10-18,127.56,128.22,127.07,127.22,0.0
2012-10-17,127.13,127.67,126.69,127.52,0.0
2012-10-16,126.47,127.32,126.39,127.13,0.0
2012-10-15,126.08,126.7,125.49,126.44,0.0
2012-10-12,125.79,126.18,125.45,126.05,0.0
2012-10-11,125.05,126.12,124.67,125.78,0.0
2012-10-10,125.22,125.62,124.94,125.06,0.0
2012-10-09,125.44,125.84,124.88,125.21,0.0
2012-10-08,126.9,127.06,125.08,125.46,0.0
